mode,domain,dim,var,trial_idx,oddball_idx,n_tiles,avg_edit_distance,distances_json
var_balanced,glyphs,3,1,16,5,6,3.200000,"[2.0, 4.0, 4.0, 4.0, 2.0]"
var_balanced,glyphs,3,1,17,5,6,19.400000,"[2.0, 31.0, 31.0, 2.0, 31.0]"
var_balanced,glyphs,3,1,18,3,6,15.200000,"[14.0, 16.0, 16.0, 16.0, 14.0]"
var_balanced,glyphs,3,1,19,6,6,22.400000,"[28.0, 28.0, 28.0, 14.0, 14.0]"
var_balanced,glyphs,3,1,20,3,6,10.400000,"[2.0, 16.0, 16.0, 2.0, 16.0]"
var_balanced,glyphs,3,1,21,6,6,30.200000,"[31.0, 29.0, 31.0, 29.0, 31.0]"
var_balanced,glyphs,3,1,22,1,6,19.400000,"[2.0, 2.0, 31.0, 31.0, 31.0]"
var_balanced,glyphs,3,1,23,1,6,15.200000,"[14.0, 16.0, 16.0, 16.0, 14.0]"
var_balanced,glyphs,3,1,24,3,6,10.400000,"[16.0, 2.0, 16.0, 2.0, 16.0]"
var_balanced,glyphs,3,1,25,4,6,22.400000,"[14.0, 28.0, 28.0, 14.0, 28.0]"
var_balanced,glyphs,3,1,26,4,6,10.400000,"[16.0, 2.0, 16.0, 16.0, 2.0]"
var_balanced,glyphs,3,1,27,1,6,46.400000,"[58.0, 29.0, 29.0, 58.0, 58.0]"
var_balanced,glyphs,3,1,28,3,6,15.200000,"[16.0, 14.0, 16.0, 14.0, 16.0]"
var_balanced,glyphs,3,1,29,6,6,10.400000,"[16.0, 2.0, 16.0, 2.0, 16.0]"
var_balanced,glyphs,3,1,30,4,6,38.200000,"[39.0, 39.0, 37.0, 37.0, 39.0]"
var_balanced,glyphs,3,1,31,3,6,24.200000,"[39.0, 39.0, 2.0, 2.0, 39.0]"
var_balanced,glyphs,3,1,32,2,6,19.400000,"[2.0, 2.0, 31.0, 31.0, 31.0]"
var_balanced,glyphs,3,1,33,1,6,36.200000,"[51.0, 51.0, 14.0, 51.0, 14.0]"
var_balanced,glyphs,3,1,34,4,6,15.200000,"[16.0, 16.0, 16.0, 14.0, 14.0]"
var_balanced,glyphs,3,1,35,6,6,38.200000,"[37.0, 39.0, 39.0, 37.0, 39.0]"
var_balanced,glyphs,3,1,36,3,6,3.200000,"[4.0, 4.0, 2.0, 2.0, 4.0]"
var_balanced,glyphs,3,1,37,4,6,24.200000,"[39.0, 2.0, 39.0, 39.0, 2.0]"
var_balanced,glyphs,3,1,38,3,6,10.400000,"[16.0, 16.0, 16.0, 2.0, 2.0]"
var_balanced,glyphs,3,1,39,5,6,30.200000,"[31.0, 29.0, 31.0, 31.0, 29.0]"
var_balanced,glyphs,3,1,40,3,6,10.400000,"[2.0, 16.0, 2.0, 16.0, 16.0]"
var_balanced,glyphs,3,1,41,6,6,10.400000,"[2.0, 16.0, 2.0, 16.0, 16.0]"
var_balanced,glyphs,3,2,0,2,6,20.600000,"[31.0, 2.0, 33.0, 33.0, 4.0]"
var_balanced,glyphs,3,2,1,3,6,43.600000,"[39.0, 39.0, 48.0, 46.0, 46.0]"
var_balanced,glyphs,3,2,2,4,6,25.400000,"[41.0, 2.0, 41.0, 4.0, 39.0]"
var_balanced,glyphs,3,2,3,4,6,26.600000,"[16.0, 42.0, 42.0, 31.0, 2.0]"
var_balanced,glyphs,3,2,4,4,6,32.600000,"[45.0, 45.0, 43.0, 16.0, 14.0]"
var_balanced,glyphs,3,2,5,2,6,11.600000,"[16.0, 18.0, 4.0, 2.0, 18.0]"
var_balanced,glyphs,3,2,6,2,6,38.400000,"[38.0, 38.0, 38.0, 39.0, 39.0]"
var_balanced,glyphs,3,2,7,5,6,31.400000,"[31.0, 31.0, 31.0, 33.0, 31.0]"
var_balanced,glyphs,3,2,8,6,6,30.800000,"[28.0, 28.0, 28.0, 42.0, 28.0]"
var_balanced,glyphs,3,2,9,1,6,11.600000,"[16.0, 18.0, 18.0, 4.0, 2.0]"
var_balanced,glyphs,3,2,10,6,6,34.000000,"[46.0, 46.0, 16.0, 46.0, 16.0]"
var_balanced,glyphs,3,2,11,2,6,36.800000,"[2.0, 31.0, 60.0, 31.0, 60.0]"
var_balanced,glyphs,3,2,12,3,6,45.600000,"[50.0, 39.0, 39.0, 50.0, 50.0]"
var_balanced,glyphs,3,2,13,1,6,20.600000,"[4.0, 31.0, 31.0, 33.0, 4.0]"
var_balanced,glyphs,3,2,14,2,6,25.400000,"[39.0, 2.0, 41.0, 41.0, 4.0]"
var_balanced,glyphs,3,2,15,6,6,16.400000,"[18.0, 16.0, 16.0, 14.0, 18.0]"
var_balanced,glyphs,3,2,16,1,6,32.600000,"[53.0, 2.0, 39.0, 53.0, 16.0]"
var_balanced,glyphs,3,2,17,6,6,25.400000,"[41.0, 4.0, 4.0, 39.0, 39.0]"
var_balanced,glyphs,3,2,18,6,6,41.400000,"[14.0, 28.0, 47.0, 59.0, 59.0]"
var_balanced,glyphs,3,2,19,2,6,39.400000,"[37.0, 41.0, 41.0, 41.0, 37.0]"
var_balanced,glyphs,3,2,20,2,6,11.600000,"[4.0, 16.0, 4.0, 18.0, 16.0]"
var_balanced,glyphs,3,2,21,2,6,51.200000,"[47.0, 43.0, 76.0, 76.0, 14.0]"
var_balanced,glyphs,3,2,22,3,6,18.800000,"[16.0, 30.0, 2.0, 16.0, 30.0]"
var_balanced,glyphs,3,2,23,5,6,39.400000,"[41.0, 41.0, 37.0, 39.0, 39.0]"
var_balanced,glyphs,3,2,24,3,6,32.600000,"[53.0, 53.0, 2.0, 39.0, 16.0]"
var_balanced,glyphs,3,2,25,6,6,16.400000,"[18.0, 14.0, 14.0, 18.0, 18.0]"
var_balanced,glyphs,3,2,26,3,6,25.400000,"[41.0, 4.0, 2.0, 41.0, 39.0]"
var_balanced,glyphs,3,2,27,1,6,52.400000,"[68.0, 68.0, 66.0, 31.0, 29.0]"
var_balanced,glyphs,3,2,28,5,6,43.200000,"[37.0, 48.0, 46.0, 37.0, 48.0]"
var_balanced,glyphs,3,2,29,6,6,25.400000,"[2.0, 41.0, 41.0, 4.0, 39.0]"
var_balanced,glyphs,3,2,30,5,6,39.400000,"[28.0, 51.0, 52.0, 14.0, 52.0]"
var_balanced,glyphs,3,2,31,6,6,4.400000,"[2.0, 6.0, 6.0, 4.0, 4.0]"
var_balanced,glyphs,3,2,32,1,6,25.400000,"[41.0, 41.0, 39.0, 4.0, 2.0]"
var_balanced,glyphs,3,2,33,6,6,32.600000,"[14.0, 43.0, 45.0, 45.0, 16.0]"
var_balanced,glyphs,3,2,34,4,6,16.400000,"[16.0, 16.0, 18.0, 14.0, 18.0]"
var_balanced,glyphs,3,2,35,5,6,39.400000,"[37.0, 37.0, 41.0, 41.0, 41.0]"
var_balanced,glyphs,3,2,36,2,6,20.600000,"[4.0, 31.0, 33.0, 33.0, 2.0]"
var_balanced,glyphs,3,2,37,4,6,20.600000,"[4.0, 4.0, 31.0, 33.0, 31.0]"
var_balanced,glyphs,3,2,38,4,6,25.400000,"[2.0, 41.0, 4.0, 41.0, 39.0]"
var_balanced,glyphs,3,2,39,6,6,32.600000,"[45.0, 16.0, 14.0, 43.0, 45.0]"
var_balanced,glyphs,3,2,40,3,6,4.400000,"[6.0, 4.0, 2.0, 6.0, 4.0]"
var_balanced,glyphs,3,2,41,2,6,32.600000,"[39.0, 53.0, 53.0, 2.0, 16.0]"
var_balanced,glyphs,3,2,42,2,6,23.600000,"[28.0, 16.0, 16.0, 30.0, 28.0]"
var_balanced,glyphs,3,2,43,5,6,16.400000,"[16.0, 16.0, 18.0, 16.0, 16.0]"
var_balanced,glyphs,3,2,44,6,6,25.400000,"[39.0, 39.0, 4.0, 41.0, 4.0]"
var_balanced,glyphs,3,2,45,3,6,34.400000,"[46.0, 48.0, 16.0, 16.0, 46.0]"
var_balanced,glyphs,3,2,46,3,6,4.400000,"[4.0, 4.0, 4.0, 6.0, 4.0]"
var_balanced,glyphs,3,2,47,6,6,31.400000,"[31.0, 31.0, 31.0, 31.0, 33.0]"
var_balanced,glyphs,3,2,48,6,6,47.200000,"[58.0, 58.0, 31.0, 58.0, 31.0]"
var_balanced,glyphs,3,2,49,2,6,16.400000,"[16.0, 18.0, 16.0, 14.0, 18.0]"
var_balanced,glyphs,3,2,50,6,6,4.400000,"[4.0, 6.0, 6.0, 2.0, 4.0]"
var_balanced,glyphs,3,2,51,4,6,39.400000,"[39.0, 39.0, 39.0, 41.0, 39.0]"
var_balanced,glyphs,3,2,52,2,6,46.600000,"[39.0, 39.0, 53.0, 51.0, 51.0]"
var_balanced,glyphs,3,2,53,5,6,31.400000,"[31.0, 31.0, 33.0, 31.0, 31.0]"
var_balanced,glyphs,3,2,54,2,6,34.400000,"[16.0, 48.0, 14.0, 48.0, 46.0]"
var_balanced,glyphs,3,2,55,6,6,32.600000,"[16.0, 14.0, 43.0, 45.0, 45.0]"
var_balanced,glyphs,3,2,56,3,6,25.400000,"[4.0, 41.0, 41.0, 2.0, 39.0]"
var_balanced,glyphs,3,2,57,4,6,25.400000,"[41.0, 2.0, 41.0, 41.0, 2.0]"
var_balanced,glyphs,3,2,58,3,6,31.400000,"[31.0, 33.0, 31.0, 31.0, 31.0]"
var_balanced,glyphs,3,2,59,6,6,35.000000,"[39.0, 37.0, 31.0, 39.0, 29.0]"
var_balanced,glyphs,3,2,60,6,6,60.400000,"[39.0, 74.0, 76.0, 39.0, 74.0]"
var_balanced,glyphs,3,2,61,3,6,25.400000,"[39.0, 41.0, 39.0, 4.0, 4.0]"
var_balanced,glyphs,3,2,62,2,6,25.400000,"[4.0, 41.0, 41.0, 39.0, 2.0]"
var_balanced,glyphs,3,3,0,6,6,21.800000,"[33.0, 2.0, 35.0, 35.0, 4.0]"
var_balanced,glyphs,3,3,1,3,6,56.800000,"[68.0, 39.0, 70.0, 37.0, 70.0]"
var_balanced,glyphs,3,3,2,1,6,26.600000,"[39.0, 43.0, 4.0, 4.0, 43.0]"
var_balanced,glyphs,3,3,3,1,6,26.600000,"[41.0, 41.0, 41.0, 6.0, 4.0]"
var_balanced,glyphs,3,3,4,5,6,53.600000,"[33.0, 33.0, 68.0, 68.0, 66.0]"
var_balanced,glyphs,3,3,5,5,6,20.000000,"[4.0, 2.0, 32.0, 30.0, 32.0]"
var_balanced,glyphs,3,3,6,2,6,34.800000,"[46.0, 48.0, 48.0, 18.0, 14.0]"
var_balanced,glyphs,3,3,7,5,6,44.000000,"[39.0, 46.0, 48.0, 46.0, 41.0]"
var_balanced,glyphs,3,3,8,2,6,38.600000,"[51.0, 18.0, 16.0, 53.0, 55.0]"
var_balanced,glyphs,3,3,9,6,6,20.000000,"[30.0, 18.0, 4.0, 18.0, 30.0]"
var_balanced,glyphs,3,3,10,1,6,24.800000,"[16.0, 16.0, 30.0, 30.0, 32.0]"
var_balanced,glyphs,3,3,11,6,6,20.000000,"[30.0, 4.0, 30.0, 4.0, 32.0]"
var_balanced,glyphs,3,3,12,6,6,47.800000,"[31.0, 59.0, 31.0, 59.0, 59.0]"
var_balanced,glyphs,3,3,13,6,6,36.400000,"[50.0, 4.0, 41.0, 48.0, 39.0]"
var_balanced,glyphs,3,3,14,4,6,21.800000,"[31.0, 35.0, 6.0, 33.0, 4.0]"
var_balanced,glyphs,3,3,15,6,6,46.800000,"[68.0, 69.0, 40.0, 16.0, 41.0]"
var_balanced,glyphs,3,3,16,1,6,33.800000,"[55.0, 18.0, 16.0, 39.0, 41.0]"
var_balanced,glyphs,3,3,17,5,6,40.200000,"[53.0, 53.0, 49.0, 30.0, 16.0]"
var_balanced,glyphs,3,3,18,2,6,17.600000,"[18.0, 16.0, 20.0, 18.0, 16.0]"
var_balanced,glyphs,3,3,19,2,6,49.400000,"[57.0, 39.0, 37.0, 57.0, 57.0]"
var_balanced,glyphs,3,3,20,1,6,29.000000,"[33.0, 18.0, 16.0, 47.0, 31.0]"
var_balanced,glyphs,3,3,21,6,6,32.600000,"[31.0, 33.0, 33.0, 33.0, 33.0]"
var_balanced,glyphs,3,3,22,3,6,27.400000,"[16.0, 33.0, 42.0, 4.0, 42.0]"
var_balanced,glyphs,3,3,23,1,6,50.000000,"[45.0, 45.0, 45.0, 72.0, 43.0]"
var_balanced,glyphs,3,3,24,1,6,12.800000,"[4.0, 2.0, 18.0, 20.0, 20.0]"
var_balanced,glyphs,3,3,25,5,6,47.800000,"[39.0, 37.0, 55.0, 53.0, 55.0]"
var_balanced,glyphs,3,3,26,4,6,30.800000,"[39.0, 39.0, 4.0, 41.0, 31.0]"
var_balanced,glyphs,3,3,27,5,6,48.800000,"[31.0, 62.0, 33.0, 60.0, 58.0]"
var_balanced,glyphs,3,3,28,6,6,17.600000,"[20.0, 16.0, 16.0, 18.0, 18.0]"
var_balanced,glyphs,3,3,29,6,6,31.400000,"[16.0, 49.0, 49.0, 4.0, 39.0]"
var_balanced,glyphs,3,3,30,2,6,45.800000,"[51.0, 51.0, 37.0, 51.0, 39.0]"
var_balanced,glyphs,3,3,31,5,6,42.800000,"[70.0, 68.0, 33.0, 4.0, 39.0]"
var_balanced,glyphs,3,3,32,4,6,44.600000,"[65.0, 31.0, 31.0, 31.0, 65.0]"
var_balanced,glyphs,3,3,33,3,6,40.600000,"[41.0, 41.0, 41.0, 41.0, 39.0]"
var_balanced,glyphs,3,3,34,2,6,56.800000,"[39.0, 39.0, 68.0, 68.0, 70.0]"
var_balanced,glyphs,3,3,35,2,6,34.400000,"[16.0, 48.0, 46.0, 14.0, 48.0]"
var_balanced,glyphs,3,3,36,6,6,21.800000,"[35.0, 33.0, 33.0, 4.0, 4.0]"
var_balanced,glyphs,3,3,37,2,6,29.000000,"[16.0, 16.0, 47.0, 33.0, 33.0]"
var_balanced,glyphs,3,3,38,6,6,50.000000,"[16.0, 39.0, 82.0, 31.0, 82.0]"
var_balanced,glyphs,3,3,39,1,6,48.000000,"[55.0, 56.0, 45.0, 55.0, 29.0]"
var_balanced,glyphs,3,3,40,6,6,26.600000,"[41.0, 41.0, 43.0, 4.0, 4.0]"
var_balanced,glyphs,3,3,41,2,6,47.600000,"[39.0, 41.0, 78.0, 4.0, 76.0]"
var_balanced,glyphs,3,3,42,3,6,46.000000,"[36.0, 38.0, 53.0, 50.0, 53.0]"
var_balanced,glyphs,3,3,43,6,6,53.800000,"[66.0, 38.0, 68.0, 68.0, 29.0]"
var_balanced,glyphs,3,3,44,2,6,42.800000,"[41.0, 33.0, 39.0, 33.0, 68.0]"
var_balanced,glyphs,3,3,45,3,6,37.600000,"[14.0, 30.0, 46.0, 50.0, 48.0]"
var_balanced,glyphs,3,3,46,6,6,24.800000,"[40.0, 4.0, 38.0, 4.0, 38.0]"
var_balanced,glyphs,3,3,47,5,6,77.800000,"[74.0, 105.0, 39.0, 105.0, 66.0]"
var_balanced,glyphs,3,3,48,5,6,46.000000,"[39.0, 50.0, 50.0, 41.0, 50.0]"
var_balanced,glyphs,3,3,49,3,6,47.800000,"[41.0, 55.0, 51.0, 39.0, 53.0]"
var_balanced,glyphs,3,3,50,4,6,21.800000,"[2.0, 33.0, 35.0, 6.0, 33.0]"
var_balanced,glyphs,3,3,51,1,6,50.400000,"[37.0, 57.0, 39.0, 64.0, 55.0]"
var_balanced,glyphs,3,3,52,6,6,61.600000,"[74.0, 78.0, 39.0, 39.0, 78.0]"
var_balanced,glyphs,3,3,53,2,6,35.600000,"[48.0, 16.0, 16.0, 50.0, 48.0]"
var_balanced,glyphs,3,3,54,3,6,35.600000,"[18.0, 48.0, 46.0, 48.0, 18.0]"
var_balanced,glyphs,3,3,55,1,6,39.800000,"[47.0, 29.0, 45.0, 33.0, 45.0]"
var_balanced,glyphs,3,3,56,1,6,48.000000,"[2.0, 68.0, 53.0, 77.0, 40.0]"
var_balanced,glyphs,3,3,57,1,6,32.200000,"[41.0, 49.0, 51.0, 2.0, 18.0]"
var_balanced,glyphs,3,3,58,1,6,44.000000,"[48.0, 46.0, 41.0, 46.0, 39.0]"
var_balanced,glyphs,3,3,59,4,6,32.000000,"[44.0, 42.0, 44.0, 16.0, 14.0]"
var_balanced,glyphs,3,3,60,1,6,40.600000,"[37.0, 41.0, 41.0, 43.0, 41.0]"
var_balanced,glyphs,3,3,61,6,6,26.600000,"[39.0, 43.0, 6.0, 39.0, 6.0]"
var_balanced,glyphs,3,3,62,6,6,27.800000,"[44.0, 4.0, 31.0, 44.0, 16.0]"
var_balanced,glyphs,3,4,0,1,6,32.200000,"[41.0, 2.0, 50.0, 50.0, 18.0]"
var_balanced,glyphs,3,4,1,1,6,39.000000,"[53.0, 55.0, 53.0, 16.0, 18.0]"
var_balanced,glyphs,3,4,2,1,6,37.800000,"[4.0, 48.0, 52.0, 55.0, 30.0]"
var_balanced,glyphs,3,4,3,5,6,31.800000,"[18.0, 18.0, 47.0, 38.0, 38.0]"
var_balanced,glyphs,3,4,4,6,6,39.600000,"[32.0, 16.0, 54.0, 56.0, 40.0]"
var_balanced,glyphs,3,4,5,6,6,31.800000,"[18.0, 47.0, 49.0, 41.0, 4.0]"
var_balanced,glyphs,3,4,6,5,6,33.200000,"[18.0, 42.0, 30.0, 30.0, 46.0]"
var_balanced,glyphs,3,4,7,1,6,74.200000,"[70.0, 68.0, 66.0, 97.0, 70.0]"
var_balanced,glyphs,3,4,8,6,6,39.800000,"[57.0, 53.0, 16.0, 53.0, 20.0]"
var_balanced,glyphs,3,4,9,5,6,51.200000,"[70.0, 31.0, 18.0, 53.0, 84.0]"
var_balanced,glyphs,3,4,10,2,6,45.000000,"[41.0, 47.0, 43.0, 47.0, 47.0]"
var_balanced,glyphs,3,4,11,6,6,29.000000,"[35.0, 41.0, 33.0, 18.0, 18.0]"
var_balanced,glyphs,3,4,12,2,6,51.200000,"[40.0, 63.0, 59.0, 31.0, 63.0]"
var_balanced,glyphs,3,4,13,3,6,28.600000,"[18.0, 45.0, 4.0, 43.0, 33.0]"
var_balanced,glyphs,3,4,14,2,6,43.000000,"[62.0, 31.0, 2.0, 58.0, 62.0]"
var_balanced,glyphs,3,4,15,5,6,46.800000,"[55.0, 39.0, 52.0, 52.0, 36.0]"
var_balanced,glyphs,3,4,16,2,6,44.000000,"[35.0, 41.0, 39.0, 72.0, 33.0]"
var_balanced,glyphs,3,4,17,2,6,35.000000,"[18.0, 41.0, 57.0, 41.0, 18.0]"
var_balanced,glyphs,3,4,18,4,6,43.400000,"[28.0, 16.0, 63.0, 49.0, 61.0]"
var_balanced,glyphs,3,4,19,3,6,33.000000,"[14.0, 16.0, 45.0, 45.0, 45.0]"
var_balanced,glyphs,3,4,20,1,6,44.000000,"[6.0, 68.0, 33.0, 72.0, 41.0]"
var_balanced,glyphs,3,4,21,4,6,37.000000,"[16.0, 51.0, 18.0, 51.0, 49.0]"
var_balanced,glyphs,3,4,22,5,6,47.800000,"[77.0, 2.0, 68.0, 44.0, 48.0]"
var_balanced,glyphs,3,4,23,6,6,56.000000,"[45.0, 84.0, 45.0, 53.0, 53.0]"
var_balanced,glyphs,3,4,24,4,6,52.800000,"[39.0, 18.0, 83.0, 83.0, 41.0]"
var_balanced,glyphs,3,4,25,1,6,40.000000,"[54.0, 18.0, 30.0, 56.0, 42.0]"
var_balanced,glyphs,3,4,26,3,6,45.600000,"[39.0, 33.0, 55.0, 39.0, 62.0]"
var_balanced,glyphs,3,4,27,5,6,62.800000,"[78.0, 43.0, 76.0, 41.0, 76.0]"
var_balanced,glyphs,3,4,28,1,6,49.000000,"[55.0, 55.0, 55.0, 41.0, 39.0]"
var_balanced,glyphs,3,4,29,1,6,25.200000,"[6.0, 2.0, 40.0, 40.0, 38.0]"
var_balanced,glyphs,3,4,30,5,6,39.800000,"[41.0, 41.0, 37.0, 41.0, 39.0]"
var_balanced,glyphs,3,4,31,3,6,31.600000,"[43.0, 31.0, 6.0, 38.0, 40.0]"
var_balanced,glyphs,3,4,32,4,6,30.800000,"[40.0, 35.0, 6.0, 40.0, 33.0]"
var_balanced,glyphs,3,4,33,5,6,58.000000,"[43.0, 70.0, 41.0, 68.0, 68.0]"
var_balanced,glyphs,3,4,34,3,6,58.000000,"[70.0, 39.0, 72.0, 39.0, 70.0]"
var_balanced,glyphs,3,4,35,6,6,58.000000,"[70.0, 39.0, 68.0, 43.0, 70.0]"
var_balanced,glyphs,3,4,36,3,6,39.600000,"[40.0, 47.0, 54.0, 41.0, 16.0]"
var_balanced,glyphs,3,4,37,2,6,41.400000,"[41.0, 43.0, 41.0, 41.0, 41.0]"
var_balanced,glyphs,3,4,38,5,6,44.000000,"[41.0, 72.0, 43.0, 31.0, 33.0]"
var_balanced,glyphs,3,4,39,2,6,43.600000,"[52.0, 33.0, 50.0, 38.0, 45.0]"
var_balanced,glyphs,3,4,40,2,6,38.200000,"[50.0, 53.0, 53.0, 31.0, 4.0]"
var_balanced,glyphs,3,4,41,6,6,35.000000,"[4.0, 55.0, 43.0, 55.0, 18.0]"
var_balanced,glyphs,3,4,42,4,6,38.800000,"[51.0, 45.0, 30.0, 50.0, 18.0]"
var_balanced,glyphs,3,4,43,1,6,39.000000,"[47.0, 53.0, 49.0, 16.0, 30.0]"
var_balanced,glyphs,3,4,44,2,6,35.000000,"[55.0, 18.0, 41.0, 20.0, 41.0]"
var_balanced,glyphs,3,4,45,4,6,45.400000,"[41.0, 48.0, 55.0, 46.0, 37.0]"
var_balanced,glyphs,3,4,46,4,6,27.400000,"[20.0, 42.0, 31.0, 4.0, 40.0]"
var_balanced,glyphs,3,4,47,4,6,65.200000,"[82.0, 39.0, 70.0, 82.0, 53.0]"
var_balanced,glyphs,3,4,48,2,6,46.000000,"[50.0, 43.0, 50.0, 50.0, 37.0]"
var_balanced,glyphs,3,4,49,2,6,41.400000,"[47.0, 16.0, 38.0, 52.0, 54.0]"
var_balanced,glyphs,3,4,50,2,6,31.600000,"[33.0, 38.0, 41.0, 40.0, 6.0]"
var_balanced,glyphs,3,4,51,5,6,53.000000,"[59.0, 37.0, 62.0, 41.0, 66.0]"
var_balanced,glyphs,3,4,52,1,6,62.800000,"[78.0, 39.0, 76.0, 80.0, 41.0]"
var_balanced,glyphs,3,4,53,4,6,71.000000,"[99.0, 97.0, 68.0, 60.0, 31.0]"
var_balanced,glyphs,3,4,54,1,6,52.200000,"[46.0, 53.0, 48.0, 55.0, 59.0]"
var_balanced,glyphs,3,4,55,3,6,47.000000,"[33.0, 55.0, 33.0, 57.0, 57.0]"
var_balanced,glyphs,3,4,56,3,6,42.200000,"[60.0, 53.0, 53.0, 41.0, 4.0]"
var_balanced,glyphs,3,4,57,5,6,38.200000,"[59.0, 18.0, 47.0, 16.0, 51.0]"
var_balanced,glyphs,3,4,58,1,6,46.800000,"[56.0, 33.0, 29.0, 58.0, 58.0]"
var_balanced,glyphs,3,4,59,2,6,36.000000,"[48.0, 50.0, 18.0, 48.0, 16.0]"
var_balanced,glyphs,3,4,60,1,6,62.800000,"[43.0, 76.0, 41.0, 76.0, 78.0]"
var_balanced,glyphs,3,4,61,1,6,49.600000,"[33.0, 16.0, 80.0, 80.0, 39.0]"
var_balanced,glyphs,3,4,62,5,6,35.400000,"[54.0, 40.0, 4.0, 47.0, 32.0]"
var_balanced,glyphs,3,4,63,4,6,39.200000,"[62.0, 33.0, 64.0, 35.0, 2.0]"
var_balanced,glyphs,3,4,64,5,6,39.200000,"[33.0, 60.0, 35.0, 64.0, 4.0]"
var_balanced,glyphs,3,4,65,2,6,46.600000,"[33.0, 57.0, 55.0, 31.0, 57.0]"
var_balanced,glyphs,3,4,66,6,6,48.800000,"[43.0, 4.0, 78.0, 43.0, 76.0]"
var_balanced,glyphs,3,4,67,4,6,28.400000,"[44.0, 18.0, 32.0, 18.0, 30.0]"
var_balanced,glyphs,3,4,68,3,6,49.000000,"[41.0, 55.0, 53.0, 39.0, 57.0]"
var_balanced,glyphs,3,4,69,6,6,41.000000,"[31.0, 45.0, 47.0, 49.0, 33.0]"
var_balanced,glyphs,3,4,70,5,6,34.800000,"[35.0, 33.0, 31.0, 42.0, 33.0]"
var_balanced,glyphs,3,4,71,3,6,21.200000,"[34.0, 4.0, 32.0, 18.0, 18.0]"
var_balanced,glyphs,3,4,72,4,6,34.600000,"[55.0, 18.0, 55.0, 4.0, 41.0]"
var_balanced,glyphs,3,4,73,6,6,40.200000,"[28.0, 49.0, 45.0, 32.0, 47.0]"
var_balanced,glyphs,3,4,74,5,6,36.600000,"[16.0, 51.0, 18.0, 49.0, 49.0]"
var_balanced,glyphs,3,4,75,6,6,33.200000,"[18.0, 30.0, 32.0, 44.0, 42.0]"
var_balanced,glyphs,3,4,76,6,6,50.000000,"[29.0, 60.0, 62.0, 64.0, 35.0]"
var_balanced,glyphs,3,4,77,2,6,26.400000,"[4.0, 42.0, 42.0, 40.0, 4.0]"
var_balanced,glyphs,3,4,78,1,6,42.200000,"[57.0, 61.0, 16.0, 16.0, 61.0]"
var_balanced,glyphs,3,4,79,2,6,36.000000,"[31.0, 35.0, 40.0, 36.0, 38.0]"
var_balanced,glyphs,3,4,80,1,6,45.000000,"[33.0, 63.0, 63.0, 33.0, 33.0]"
var_balanced,glyphs,3,4,81,2,6,60.200000,"[99.0, 68.0, 31.0, 33.0, 70.0]"
var_balanced,glyphs,3,4,82,6,6,44.000000,"[6.0, 41.0, 68.0, 70.0, 35.0]"
var_balanced,glyphs,3,4,83,6,6,50.000000,"[58.0, 35.0, 62.0, 33.0, 62.0]"
var_balanced,glyphs,3,4,84,1,6,47.000000,"[60.0, 51.0, 60.0, 16.0, 48.0]"
var_balanced,glyphs,3,4,85,6,6,45.000000,"[57.0, 41.0, 39.0, 38.0, 50.0]"
var_balanced,glyphs,3,4,86,5,6,30.200000,"[47.0, 20.0, 45.0, 6.0, 33.0]"
var_balanced,glyphs,3,4,87,2,6,48.800000,"[41.0, 39.0, 43.0, 78.0, 43.0]"
var_balanced,glyphs,3,4,88,2,6,27.600000,"[4.0, 42.0, 6.0, 44.0, 42.0]"
var_balanced,glyphs,3,4,89,1,6,39.800000,"[57.0, 14.0, 55.0, 16.0, 57.0]"
var_balanced,glyphs,3,4,90,1,6,21.200000,"[30.0, 20.0, 20.0, 30.0, 6.0]"
var_balanced,glyphs,3,4,91,5,6,35.000000,"[57.0, 55.0, 4.0, 57.0, 2.0]"
var_balanced,glyphs,3,4,92,4,6,38.000000,"[43.0, 31.0, 35.0, 40.0, 41.0]"
var_balanced,glyphs,3,4,93,6,6,34.600000,"[42.0, 50.0, 18.0, 47.0, 16.0]"
var_balanced,glyphs,3,4,94,4,6,52.600000,"[68.0, 66.0, 51.0, 39.0, 39.0]"
var_balanced,glyphs,3,4,95,3,6,32.400000,"[42.0, 2.0, 42.0, 41.0, 35.0]"
var_balanced,glyphs,3,4,96,2,6,47.800000,"[33.0, 41.0, 76.0, 50.0, 39.0]"
var_balanced,glyphs,3,4,97,4,6,30.200000,"[6.0, 49.0, 31.0, 45.0, 20.0]"
var_balanced,glyphs,3,4,98,5,6,26.000000,"[16.0, 32.0, 30.0, 32.0, 20.0]"
var_balanced,glyphs,3,4,99,5,6,48.800000,"[44.0, 53.0, 59.0, 33.0, 55.0]"
var_balanced,glyphs,3,4,100,4,6,43.800000,"[65.0, 40.0, 38.0, 38.0, 38.0]"
var_balanced,glyphs,3,4,101,1,6,40.400000,"[43.0, 6.0, 41.0, 55.0, 57.0]"
var_balanced,glyphs,3,4,102,1,6,71.000000,"[97.0, 58.0, 70.0, 62.0, 68.0]"
var_balanced,glyphs,3,4,103,5,6,35.000000,"[16.0, 41.0, 55.0, 57.0, 6.0]"
var_balanced,glyphs,3,4,104,4,6,51.000000,"[64.0, 38.0, 76.0, 39.0, 38.0]"
var_balanced,glyphs,3,4,105,3,6,46.200000,"[33.0, 40.0, 63.0, 33.0, 62.0]"
